PERIOD,TYPE,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,REPORTING_ORG_NAME,REPORTING_ORG_CODE,CLUSTER_GROUP,BENCHMARK_GROUP,STAFF_GROUP_1_NAME,HC,FTE
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,All staff groups,5988,5509.81667
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,HCHS Doctors (exc. Resident doctors and equivalents),451,399.2756
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,Nurses & health visitors,1899,1742.70242
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,"Scientific, therapeutic & technical staff",1204,1064.11159
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,"Support to doctors, nurses & midwives",907,863.716
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,Support to ST&T staff,381,362.01507
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,Senior managers,34,33.66667
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,Managers,104,101.42667
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,Central functions,422,410.38934
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,"Hotel, property & estates",594,532.51331
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,All staff groups,2736,2490.77644
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,HCHS Doctors (exc. Resident doctors and equivalents),342,295.84738
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,Nurses & health visitors,532,497.90649
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,"Scientific, therapeutic & technical staff",400,308.85213
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,"Support to doctors, nurses & midwives",650,610.49337
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,Support to ST&T staff,311,284.82668
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,Senior managers,17,16.29
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,Managers,177,172.24667
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,Central functions,259,246.21372
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,"Hotel, property & estates",59,58.1
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,All staff groups,627,584.20469
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,HCHS Doctors (exc. Resident doctors and equivalents),34,9.332
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,Nurses & health visitors,34,32.49333
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,"Scientific, therapeutic & technical staff",28,23.70135
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,Support to ST&T staff,1,1.0
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,Senior managers,59,58.2
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,Managers,255,248.53133
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,Central functions,217,210.94668
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,All staff groups,6152,5717.18102
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,HCHS Doctors (exc. Resident doctors and equivalents),289,247.475
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,Nurses & health visitors,1555,1484.60325
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",1228,1054.46111
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",1092,1019.40861
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,1434,1368.33307
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,Senior managers,29,28.0
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,Managers,231,225.20666
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,Central functions,264,250.63999
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",39,37.05333
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,Unknown classification,2,2.0
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,All staff groups,16476,15164.23704
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),1310,1162.34859
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Nurses & health visitors,5004,4701.51701
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Midwives,591,512.25653
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Ambulance staff,3,2.2
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,"Scientific, therapeutic & technical staff",2324,2114.70574
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,"Support to doctors, nurses & midwives",3920,3562.88046
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Support to ST&T staff,969,896.98291
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Senior managers,70,67.08
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Managers,245,239.37333
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Central functions,1269,1211.84801
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,"Hotel, property & estates",785,688.56446
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Unknown classification,5,4.48
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,All staff groups,784,654.59774
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,HCHS Doctors (exc. Resident doctors and equivalents),12,6.825
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,Nurses & health visitors,25,20.81333
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,Ambulance staff,3,2.4
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",258,179.90209
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",94,84.70132
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,105,101.6
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,Senior managers,63,55.3328
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,Managers,58,45.31333
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,Central functions,182,151.2832
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",7,6.42667
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,University College London Hospitals NHS Foundation Trust,RRV,Acute,Acute - Teaching,All staff groups,11021,10190.24427
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,University College London Hospitals NHS Foundation Trust,RRV,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),1113,901.04351
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,University College London Hospitals NHS Foundation Trust,RRV,Acute,Acute - Teaching,Nurses & health visitors,3521,3329.46084
202509 to 202510,Denominator at end of period,Y56,London,QMJ,North Central London,University College London Hospitals NHS Foundation Trust,RRV,Acute,Acute - Teaching,Midwives,300,264.02145
