PERIOD,TYPE,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,REPORTING_ORG_NAME,REPORTING_ORG_CODE,CLUSTER_GROUP,BENCHMARK_GROUP,STAFF_GROUP_1_NAME,HC,FTE
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Central and North West London NHS Foundation Trust,RV3,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",21,18.69999
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,All staff groups,5969,5497.5123
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,HCHS Doctors (exc. Resident doctors and equivalents),454,402.5656
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,Nurses & health visitors,1880,1727.32484
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,"Scientific, therapeutic & technical staff",1213,1075.57506
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,"Support to doctors, nurses & midwives",905,861.90588
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,Support to ST&T staff,371,351.9716
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,Senior managers,32,31.8
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,Managers,106,103.09334
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,Central functions,424,411.58934
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Great Ormond Street Hospital for Children NHS Foundation Trust,RP4,Acute,Acute - Specialist,"Hotel, property & estates",593,531.68664
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,All staff groups,2730,2482.74432
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,HCHS Doctors (exc. Resident doctors and equivalents),342,294.00861
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,Nurses & health visitors,531,495.66649
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,"Scientific, therapeutic & technical staff",395,304.85879
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,"Support to doctors, nurses & midwives",645,604.5667
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,Support to ST&T staff,311,284.79334
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,Senior managers,18,17.29
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,Managers,177,172.24667
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,Central functions,264,251.21372
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Moorfields Eye Hospital NHS Foundation Trust,RP6,Acute,Acute - Specialist,"Hotel, property & estates",59,58.1
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,All staff groups,625,582.20469
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,HCHS Doctors (exc. Resident doctors and equivalents),34,9.332
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,Nurses & health visitors,34,32.49333
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,"Scientific, therapeutic & technical staff",28,23.70135
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,Support to ST&T staff,1,1.0
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,Senior managers,59,58.2
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,Managers,254,247.53133
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,NHS North Central London ICB,QMJ,Integrated Care Board,Integrated Care Board,Central functions,216,209.94668
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,All staff groups,6160,5724.76736
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,HCHS Doctors (exc. Resident doctors and equivalents),296,251.532
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,Nurses & health visitors,1568,1498.87793
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",1229,1057.35577
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",1087,1013.42195
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,1417,1352.4264
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,Senior managers,26,25.4
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,Managers,240,235.00666
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,Central functions,265,251.83999
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",39,36.90666
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,North London NHS Foundation Trust,G6V2S,Mental Health,Mental Health and Learning Disability,Unknown classification,2,2.0
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,All staff groups,16529,15209.04944
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),1315,1167.58679
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Nurses & health visitors,5029,4724.87433
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Midwives,593,511.82987
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Ambulance staff,3,2.2
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,"Scientific, therapeutic & technical staff",2352,2137.80066
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,"Support to doctors, nurses & midwives",3948,3590.49647
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Support to ST&T staff,966,894.21551
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Senior managers,72,69.08
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Managers,181,177.10667
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Central functions,1295,1237.45468
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,"Hotel, property & estates",790,692.40446
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Royal Free London NHS Foundation Trust,RAL,Acute,Acute - Teaching,Unknown classification,4,4.0
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,All staff groups,784,652.70091
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,HCHS Doctors (exc. Resident doctors and equivalents),12,6.825
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,Nurses & health visitors,24,21.01333
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,Ambulance staff,1,0.4
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",257,177.79459
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",94,84.24532
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,107,102.8
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,Senior managers,64,56.9328
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,Managers,57,45.4432
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,Central functions,183,150.82
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,Tavistock and Portman NHS Foundation Trust,RNK,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",7,6.42667
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,University College London Hospitals NHS Foundation Trust,RRV,Acute,Acute - Teaching,All staff groups,11018,10194.0495
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,University College London Hospitals NHS Foundation Trust,RRV,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),1114,904.37151
202510 to 202511,Denominator at end of period,Y56,London,QMJ,North Central London,University College London Hospitals NHS Foundation Trust,RRV,Acute,Acute - Teaching,Nurses & health visitors,3518,3327.23204
